,lat,long,weather
algeciras,2.428735379174867,-74.91598931948462,"{'coord': {'lon': -5.45, 'lat': 36.13}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 287.79, 'pressure': 1015, 'humidity': 82, 'temp_min': 287.15, 'temp_max': 288.15}, 'visibility': 5000, 'wind': {'speed': 7.7, 'deg': 280}, 'clouds': {'all': 75}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 2416, 'message': 0.0189, 'country': 'ES', 'sunrise': 1547969415, 'sunset': 1548005738}, 'id': 2522013, 'name': 'Algeciras', 'cod': 200}"
meulaboh,4.0177434373512995,95.83184448248397,"{'coord': {'lon': 96.13, 'lat': 4.14}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 299.048, 'pressure': 1023.72, 'humidity': 100, 'temp_min': 299.048, 'temp_max': 299.048, 'sea_level': 1026, 'grnd_level': 1023.72}, 'wind': {'speed': 2.31, 'deg': 153.001}, 'clouds': {'all': 64}, 'dt': 1547956279, 'sys': {'message': 0.0032, 'country': 'ID', 'sunrise': 1547941731, 'sunset': 1547984637}, 'id': 1214488, 'name': 'Meulaboh', 'cod': 200}"
sumbawa,-6.412307715122239,117.11862439985907,"{'cod': '404', 'message': 'city not found'}"
karratha,-18.174781407207774,115.43806306605705,"{'coord': {'lon': 116.85, 'lat': -20.74}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 312.098, 'pressure': 1009.45, 'humidity': 27, 'temp_min': 312.098, 'temp_max': 312.098, 'sea_level': 1022.39, 'grnd_level': 1009.45}, 'wind': {'speed': 3.01, 'deg': 292.001}, 'clouds': {'all': 0}, 'dt': 1547956291, 'sys': {'message': 0.0179, 'country': 'AU', 'sunrise': 1547934451, 'sunset': 1547981955}, 'id': 6620339, 'name': 'Karratha', 'cod': 200}"
cap malheureux,-17.14534660559883,56.11425011220686,"{'coord': {'lon': 57.61, 'lat': -19.98}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 299.15, 'pressure': 1015, 'humidity': 83, 'temp_min': 299.15, 'temp_max': 299.15}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 360}, 'clouds': {'all': 40}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 2061, 'message': 0.004, 'country': 'MU', 'sunrise': 1547948753, 'sunset': 1547996094}, 'id': 934649, 'name': 'Cap Malheureux', 'cod': 200}"
finschhafen,-6.032528676670694,147.93462324753875,"{'coord': {'lon': 147.85, 'lat': -6.6}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 299.798, 'pressure': 963.16, 'humidity': 89, 'temp_min': 299.798, 'temp_max': 299.798, 'sea_level': 1019.71, 'grnd_level': 963.16}, 'wind': {'speed': 1.66, 'deg': 170.001}, 'rain': {'3h': 2.0475}, 'clouds': {'all': 88}, 'dt': 1547956374, 'sys': {'message': 0.0058, 'country': 'PG', 'sunrise': 1547928362, 'sunset': 1547973170}, 'id': 2097418, 'name': 'Finschhafen', 'cod': 200}"
sorong,3.408092423257372,130.91853231890985,"{'coord': {'lon': 131.25, 'lat': -0.86}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 302.198, 'pressure': 1018.04, 'humidity': 97, 'temp_min': 302.198, 'temp_max': 302.198, 'sea_level': 1020.85, 'grnd_level': 1018.04}, 'wind': {'speed': 3.01, 'deg': 249.501}, 'clouds': {'all': 8}, 'dt': 1547956374, 'sys': {'message': 0.0088, 'country': 'ID', 'sunrise': 1547932859, 'sunset': 1547976646}, 'id': 1626542, 'name': 'Sorong', 'cod': 200}"
sobolevo,53.06573580450356,151.43977293384097,"{'coord': {'lon': 31.9, 'lat': 54.43}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 268.673, 'pressure': 1003.69, 'humidity': 88, 'temp_min': 268.673, 'temp_max': 268.673, 'sea_level': 1029.6, 'grnd_level': 1003.69}, 'wind': {'speed': 7.26, 'deg': 237.501}, 'clouds': {'all': 64}, 'dt': 1547956030, 'sys': {'message': 0.0042, 'country': 'RU', 'sunrise': 1547963980, 'sunset': 1547993254}, 'id': 525426, 'name': 'Sobolevo', 'cod': 200}"
batticaloa,8.151351923759862,82.23366344194233,"{'coord': {'lon': 81.69, 'lat': 7.71}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 298.473, 'pressure': 1024.53, 'humidity': 99, 'temp_min': 298.473, 'temp_max': 298.473, 'sea_level': 1028.75, 'grnd_level': 1024.53}, 'wind': {'speed': 4.46, 'deg': 344.501}, 'clouds': {'all': 44}, 'dt': 1547956375, 'sys': {'message': 0.0044, 'country': 'LK', 'sunrise': 1547945515, 'sunset': 1547987788}, 'id': 1250161, 'name': 'Batticaloa', 'cod': 200}"
belushya guba,86.4826951837951,50.630555068475985,"{'cod': '404', 'message': 'city not found'}"
baykit,64.3469932753381,96.32659829961437,"{'coord': {'lon': 96.39, 'lat': 61.68}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 261.473, 'pressure': 961.54, 'humidity': 74, 'temp_min': 261.473, 'temp_max': 261.473, 'sea_level': 1026.81, 'grnd_level': 961.54}, 'wind': {'speed': 4.11, 'deg': 258.501}, 'clouds': {'all': 48}, 'dt': 1547956376, 'sys': {'message': 0.0031, 'country': 'RU', 'sunrise': 1547951231, 'sunset': 1547975049}, 'id': 1510689, 'name': 'Baykit', 'cod': 200}"
airai,12.865255428605693,144.85433171689363,"{'coord': {'lon': 125.41, 'lat': -8.93}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 299.048, 'pressure': 945.09, 'humidity': 83, 'temp_min': 299.048, 'temp_max': 299.048, 'sea_level': 1021.58, 'grnd_level': 945.09}, 'wind': {'speed': 0.91, 'deg': 210.501}, 'rain': {'3h': 0.825}, 'clouds': {'all': 80}, 'dt': 1547956218, 'sys': {'message': 0.0033, 'country': 'TL', 'sunrise': 1547933537, 'sunset': 1547978766}, 'id': 1651810, 'name': 'Airai', 'cod': 200}"
dumraon,25.49110731833936,84.05392279864373,"{'coord': {'lon': 84.15, 'lat': 25.53}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 285.973, 'pressure': 1025.34, 'humidity': 86, 'temp_min': 285.973, 'temp_max': 285.973, 'sea_level': 1032.36, 'grnd_level': 1025.34}, 'wind': {'speed': 1.31, 'deg': 186.001}, 'clouds': {'all': 0}, 'dt': 1547956378, 'sys': {'message': 0.0031, 'country': 'IN', 'sunrise': 1547946642, 'sunset': 1547985488}, 'id': 1272225, 'name': 'Dumraon', 'cod': 200}"
stodolishche,53.99781589539157,32.60099092616454,"{'coord': {'lon': 32.65, 'lat': 54.18}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 267.923, 'pressure': 1006.61, 'humidity': 89, 'temp_min': 267.923, 'temp_max': 267.923, 'sea_level': 1032.12, 'grnd_level': 1006.61}, 'wind': {'speed': 6.91, 'deg': 244.001}, 'clouds': {'all': 76}, 'dt': 1547956378, 'sys': {'message': 0.0043, 'country': 'RU', 'sunrise': 1547963729, 'sunset': 1547993145}, 'id': 487464, 'name': 'Stodolishche', 'cod': 200}"
gizo,-11.390830737657467,157.2578464738708,"{'coord': {'lon': 34.94, 'lat': 31.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 280.76, 'pressure': 1020, 'humidity': 87, 'temp_min': 279.15, 'temp_max': 282.15}, 'visibility': 10000, 'wind': {'speed': 1.5}, 'clouds': {'all': 0}, 'dt': 1547954400, 'sys': {'type': 1, 'id': 6845, 'message': 0.0051, 'country': 'IL', 'sunrise': 1547959168, 'sunset': 1547996592}, 'id': 6693679, 'name': 'Gizo', 'cod': 200}"
champasak,14.482745698355231,105.65417540633354,"{'coord': {'lon': 105.88, 'lat': 14.89}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 301.15, 'pressure': 1015, 'humidity': 51, 'temp_min': 301.15, 'temp_max': 301.15}, 'visibility': 10000, 'wind': {'speed': 1, 'deg': 180}, 'clouds': {'all': 0}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 9197, 'message': 0.0033, 'country': 'LA', 'sunrise': 1547940364, 'sunset': 1547981328}, 'id': 1657819, 'name': 'Champasak', 'cod': 200}"
riyadh,22.71764603910613,48.64095061090322,"{'coord': {'lon': 46.72, 'lat': 24.63}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 278.15, 'pressure': 1025, 'humidity': 60, 'temp_min': 278.15, 'temp_max': 278.15}, 'visibility': 8000, 'wind': {'speed': 0.41, 'deg': 209.501}, 'clouds': {'all': 0}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 7424, 'message': 0.0077, 'country': 'SA', 'sunrise': 1547955528, 'sunset': 1547994572}, 'id': 108410, 'name': 'Riyadh', 'cod': 200}"
nieuw amsterdam,7.961133308949712,-55.26444963312139,"{'coord': {'lon': -55.08, 'lat': 5.88}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 297.15, 'pressure': 1014, 'humidity': 94, 'temp_min': 297.15, 'temp_max': 297.15}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 60}, 'clouds': {'all': 0}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8663, 'message': 0.0032, 'country': 'SR', 'sunrise': 1547978181, 'sunset': 1548020784}, 'id': 3383434, 'name': 'Nieuw Amsterdam', 'cod': 200}"
mountain home,42.57278136982367,-115.74346408534302,"{'coord': {'lon': -115.69, 'lat': 43.13}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 278.09, 'pressure': 1022, 'humidity': 97, 'temp_min': 277.15, 'temp_max': 278.75}, 'visibility': 14484, 'wind': {'speed': 7.2, 'deg': 110}, 'rain': {'1h': 1.27}, 'clouds': {'all': 75}, 'dt': 1547953080, 'sys': {'type': 1, 'id': 5002, 'message': 0.0035, 'country': 'US', 'sunrise': 1547996918, 'sunset': 1548031166}, 'id': 5601615, 'name': 'Mountain Home', 'cod': 200}"
dikson,71.73817625988659,80.53514228790982,"{'coord': {'lon': 80.55, 'lat': 73.51}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 259.048, 'pressure': 1003.94, 'humidity': 100, 'temp_min': 259.048, 'temp_max': 259.048, 'sea_level': 1004.56, 'grnd_level': 1003.94}, 'wind': {'speed': 4.91, 'deg': 178.001}, 'clouds': {'all': 64}, 'dt': 1547956230, 'sys': {'message': 0.0038, 'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'id': 1507390, 'name': 'Dikson', 'cod': 200}"
gamba,-7.029178324314486,4.495450779269902,"{'coord': {'lon': 88.52, 'lat': 28.28}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 253.598, 'pressure': 561.03, 'humidity': 55, 'temp_min': 253.598, 'temp_max': 253.598, 'sea_level': 1038.72, 'grnd_level': 561.03}, 'wind': {'speed': 1.01, 'deg': 286.001}, 'clouds': {'all': 0}, 'dt': 1547956283, 'sys': {'message': 0.003, 'country': 'CN', 'sunrise': 1547945897, 'sunset': 1547984136}, 'id': 1281256, 'name': 'Gamba', 'cod': 200}"
pisco,-25.59085272870611,-95.58180577906707,"{'coord': {'lon': -76.2, 'lat': -13.71}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 294.15, 'pressure': 1012, 'humidity': 88, 'temp_min': 294.15, 'temp_max': 294.15}, 'visibility': 10000, 'wind': {'speed': 4.1, 'deg': 210}, 'clouds': {'all': 0}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8691, 'message': 0.009, 'country': 'PE', 'sunrise': 1547981497, 'sunset': 1548027597}, 'id': 3932145, 'name': 'Pisco', 'cod': 200}"
manta,-0.9529948714400547,-80.68273400487583,"{'coord': {'lon': 24.1, 'lat': 45.1}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 270.848, 'pressure': 979.05, 'humidity': 91, 'temp_min': 270.848, 'temp_max': 270.848, 'sea_level': 1034.22, 'grnd_level': 979.05}, 'wind': {'speed': 2.36, 'deg': 63.0008}, 'clouds': {'all': 92}, 'dt': 1547956382, 'sys': {'message': 0.0041, 'country': 'RO', 'sunrise': 1547963730, 'sunset': 1547997242}, 'id': 685981, 'name': 'Manta', 'cod': 200}"
narsaq,79.1536673626091,-63.72269657647553,"{'coord': {'lon': -46.05, 'lat': 60.91}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 263.15, 'pressure': 1001, 'humidity': 66, 'temp_min': 263.15, 'temp_max': 263.15}, 'wind': {'speed': 3.1, 'deg': 80}, 'clouds': {'all': 64}, 'dt': 1547952600, 'sys': {'type': 1, 'id': 47, 'message': 0.0037, 'country': 'GL', 'sunrise': 1547985003, 'sunset': 1548009663}, 'id': 3421719, 'name': 'Narsaq', 'cod': 200}"
chara,58.71996323200028,119.30338870779906,"{'coord': {'lon': 22.43, 'lat': 39.42}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 278.6, 'pressure': 1015, 'humidity': 93, 'temp_min': 278.15, 'temp_max': 279.15}, 'visibility': 10000, 'wind': {'speed': 2.1, 'deg': 250}, 'clouds': {'all': 75}, 'dt': 1547954400, 'sys': {'type': 1, 'id': 6607, 'message': 0.01, 'country': 'GR', 'sunrise': 1547963194, 'sunset': 1547998576}, 'id': 262462, 'name': 'Chara', 'cod': 200}"
puerto colombia,12.735006428162365,-76.06032004653372,"{'coord': {'lon': -74.96, 'lat': 10.99}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 299.15, 'pressure': 1009, 'humidity': 78, 'temp_min': 299.15, 'temp_max': 299.15}, 'visibility': 10000, 'wind': {'speed': 7.2, 'deg': 10}, 'clouds': {'all': 0}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8584, 'message': 0.0044, 'country': 'CO', 'sunrise': 1547983409, 'sunset': 1548025102}, 'id': 3671497, 'name': 'Puerto Colombia', 'cod': 200}"
puerto ayora,3.48531209145537,-96.3240238204922,"{'coord': {'lon': -90.35, 'lat': -0.74}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 298.298, 'pressure': 1017.15, 'humidity': 100, 'temp_min': 298.298, 'temp_max': 298.298, 'sea_level': 1024.21, 'grnd_level': 1017.15}, 'wind': {'speed': 3.41, 'deg': 148.001}, 'clouds': {'all': 92}, 'dt': 1547956205, 'sys': {'message': 0.0027, 'country': 'EC', 'sunrise': 1547986065, 'sunset': 1548029829}, 'id': 3652764, 'name': 'Puerto Ayora', 'cod': 200}"
dhidhdhoo,7.873901180527895,72.54347411878283,"{'coord': {'lon': 73.1, 'lat': 6.88}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 299.573, 'pressure': 1028.26, 'humidity': 100, 'temp_min': 299.573, 'temp_max': 299.573, 'sea_level': 1028.35, 'grnd_level': 1028.26}, 'wind': {'speed': 2.11, 'deg': 67.0008}, 'clouds': {'all': 0}, 'dt': 1547956384, 'sys': {'message': 0.0028, 'country': 'MV', 'sunrise': 1547947502, 'sunset': 1547989924}, 'id': 1337612, 'name': 'Dhidhdhoo', 'cod': 200}"
colares,39.73723070906337,-15.152413952956607,"{'coord': {'lon': -9.45, 'lat': 38.8}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 285.66, 'pressure': 1016, 'humidity': 81, 'temp_min': 285.15, 'temp_max': 286.15}, 'visibility': 10000, 'wind': {'speed': 7.7, 'deg': 340}, 'clouds': {'all': 40}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 6901, 'message': 0.0034, 'country': 'PT', 'sunrise': 1547970751, 'sunset': 1548006324}, 'id': 2269142, 'name': 'Colares', 'cod': 200}"
morogoro,-6.971803941501037,37.7879776517037,"{'coord': {'lon': 37.67, 'lat': -6.82}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 296.15, 'pressure': 1014, 'humidity': 94, 'temp_min': 296.15, 'temp_max': 296.15}, 'visibility': 10000, 'wind': {'speed': 0.71, 'deg': 236.501}, 'clouds': {'all': 75}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 2615, 'message': 0.0035, 'country': 'TZ', 'sunrise': 1547954793, 'sunset': 1547999636}, 'id': 153220, 'name': 'Morogoro', 'cod': 200}"
rawicz,51.67484598106387,17.006115513401937,"{'coord': {'lon': 16.87, 'lat': 51.61}, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 266.15, 'pressure': 1018, 'humidity': 92, 'temp_min': 266.15, 'temp_max': 266.15}, 'visibility': 800, 'wind': {'speed': 0.5, 'deg': 50}, 'clouds': {'all': 0}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 1715, 'message': 0.0029, 'country': 'PL', 'sunrise': 1547966837, 'sunset': 1547997611}, 'id': 3087307, 'name': 'Rawicz', 'cod': 200}"
nizhniy kuranakh,60.189943055937334,125.4983796562592,"{'coord': {'lon': 125.49, 'lat': 58.84}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 246.198, 'pressure': 954.17, 'humidity': 68, 'temp_min': 246.198, 'temp_max': 246.198, 'sea_level': 1031.59, 'grnd_level': 954.17}, 'wind': {'speed': 1.21, 'deg': 137.501}, 'clouds': {'all': 64}, 'dt': 1547956385, 'sys': {'message': 0.0031, 'country': 'RU', 'sunrise': 1547943012, 'sunset': 1547969295}, 'id': 2019135, 'name': 'Nizhniy Kuranakh', 'cod': 200}"
anadyr,65.87735939807035,177.4077857363999,"{'coord': {'lon': 177.51, 'lat': 64.73}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 249.15, 'pressure': 1021, 'humidity': 76, 'temp_min': 249.15, 'temp_max': 249.15}, 'visibility': 10000, 'wind': {'speed': 6, 'deg': 360}, 'clouds': {'all': 0}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8872, 'message': 0.0027, 'country': 'RU', 'sunrise': 1547933579, 'sunset': 1547953760}, 'id': 2127202, 'name': 'Anadyr', 'cod': 200}"
araguaina,-7.490284093739888,-48.85983995753975,"{'coord': {'lon': -48.21, 'lat': -7.19}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 295.048, 'pressure': 1001.34, 'humidity': 99, 'temp_min': 295.048, 'temp_max': 295.048, 'sea_level': 1027.17, 'grnd_level': 1001.34}, 'wind': {'speed': 1.91, 'deg': 63.0008}, 'rain': {'3h': 8.445}, 'clouds': {'all': 76}, 'dt': 1547956386, 'sys': {'message': 0.0029, 'country': 'BR', 'sunrise': 1547975377, 'sunset': 1548020283}, 'id': 3407357, 'name': 'Araguaina', 'cod': 200}"
yeppoon,-21.611255341549082,151.71593105553603,"{'coord': {'lon': 150.74, 'lat': -23.13}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 303.15, 'pressure': 1014, 'humidity': 48, 'temp_min': 303.15, 'temp_max': 303.15}, 'visibility': 10000, 'wind': {'speed': 6.7, 'deg': 100}, 'clouds': {'all': 32}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 9499, 'message': 0.003, 'country': 'AU', 'sunrise': 1547926060, 'sunset': 1547974074}, 'id': 2142316, 'name': 'Yeppoon', 'cod': 200}"
lata,-8.772872584439199,170.9916611914408,"{'coord': {'lon': 78.62, 'lat': 30.78}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 275.398, 'pressure': 787.99, 'humidity': 72, 'temp_min': 275.398, 'temp_max': 275.398, 'sea_level': 1035.16, 'grnd_level': 787.99}, 'wind': {'speed': 1.21, 'deg': 30.0008}, 'clouds': {'all': 44}, 'dt': 1547956387, 'sys': {'message': 0.006, 'country': 'IN', 'sunrise': 1547948564, 'sunset': 1547986225}, 'id': 1253628, 'name': 'Lata', 'cod': 200}"
magadan,56.212554221472914,150.66108912374813,"{'coord': {'lon': 150.8, 'lat': 59.56}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 264.648, 'pressure': 1010.34, 'humidity': 100, 'temp_min': 264.648, 'temp_max': 264.648, 'sea_level': 1015.99, 'grnd_level': 1010.34}, 'wind': {'speed': 9.71, 'deg': 50.0008}, 'clouds': {'all': 88}, 'dt': 1547956283, 'sys': {'message': 0.0031, 'country': 'RU', 'sunrise': 1547937233, 'sunset': 1547962923}, 'id': 2123628, 'name': 'Magadan', 'cod': 200}"
ambilobe,-11.574340023057616,50.07933894918827,"{'coord': {'lon': 49.05, 'lat': -13.19}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 295.673, 'pressure': 999.8, 'humidity': 99, 'temp_min': 295.673, 'temp_max': 295.673, 'sea_level': 1023.52, 'grnd_level': 999.8}, 'wind': {'speed': 3.21, 'deg': 277.501}, 'rain': {'3h': 3.42}, 'clouds': {'all': 92}, 'dt': 1547956031, 'sys': {'message': 0.0027, 'country': 'MG', 'sunrise': 1547951475, 'sunset': 1547997487}, 'id': 1082243, 'name': 'Ambilobe', 'cod': 200}"
wanning,18.143208695312907,114.07886761514402,"{'coord': {'lon': 13.53, 'lat': 48.64}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 267.15, 'pressure': 1014, 'humidity': 85, 'temp_min': 267.15, 'temp_max': 267.15}, 'visibility': 10000, 'wind': {'speed': 2.1, 'deg': 350}, 'clouds': {'all': 75}, 'dt': 1547954400, 'sys': {'type': 1, 'id': 6874, 'message': 0.004, 'country': 'AT', 'sunrise': 1547966961, 'sunset': 1547999088}, 'id': 3220813, 'name': 'Wanning', 'cod': 200}"
rio branco,-32.49418136721463,-53.48711158257463,"{'coord': {'lon': -67.82, 'lat': -9.98}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 296.15, 'pressure': 1014, 'humidity': 100, 'temp_min': 296.15, 'temp_max': 296.15}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 210}, 'clouds': {'all': 75}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8425, 'message': 0.0032, 'country': 'BR', 'sunrise': 1547979832, 'sunset': 1548025241}, 'id': 3662574, 'name': 'Rio Branco', 'cod': 200}"
talcahuano,-31.22828971241666,-83.39880679186119,"{'coord': {'lon': -73.12, 'lat': -36.72}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 287.15, 'pressure': 1014, 'humidity': 93, 'temp_min': 287.15, 'temp_max': 287.15}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 360}, 'clouds': {'all': 90}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8499, 'message': 0.0036, 'country': 'CL', 'sunrise': 1547978127, 'sunset': 1548029468}, 'id': 3870282, 'name': 'Talcahuano', 'cod': 200}"
price,38.65215670659313,-110.08438830562874,"{'coord': {'lon': -110.81, 'lat': 39.6}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 265.95, 'pressure': 1028, 'humidity': 84, 'temp_min': 265.95, 'temp_max': 265.95}, 'visibility': 16093, 'wind': {'speed': 2.1, 'deg': 20}, 'clouds': {'all': 1}, 'dt': 1547952780, 'sys': {'type': 1, 'id': 5428, 'message': 0.0038, 'country': 'US', 'sunrise': 1547995187, 'sunset': 1548030552}, 'id': 5545269, 'name': 'Price', 'cod': 200}"
nantucket,37.35311069753568,-69.10942085857315,"{'coord': {'lon': -70.1, 'lat': 41.28}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 274.37, 'pressure': 1018, 'humidity': 88, 'temp_min': 273.15, 'temp_max': 275.35}, 'visibility': 3219, 'wind': {'speed': 6.2, 'deg': 90, 'gust': 9.3}, 'clouds': {'all': 90}, 'dt': 1547955360, 'sys': {'type': 1, 'id': 4454, 'message': 0.0048, 'country': 'US', 'sunrise': 1547985679, 'sunset': 1548020516}, 'id': 4944903, 'name': 'Nantucket', 'cod': 200}"
sindand,32.87108412267598,62.47370712897941,"{'cod': '404', 'message': 'city not found'}"
kungurtug,48.41221872921696,97.23466501399508,"{'coord': {'lon': 97.53, 'lat': 50.6}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 244.423, 'pressure': 817.42, 'humidity': 46, 'temp_min': 244.423, 'temp_max': 244.423, 'sea_level': 1059.39, 'grnd_level': 817.42}, 'wind': {'speed': 1.06, 'deg': 186.001}, 'clouds': {'all': 0}, 'dt': 1547956390, 'sys': {'message': 0.009, 'country': 'RU', 'sunrise': 1547947251, 'sunset': 1547978472}, 'id': 1501377, 'name': 'Kungurtug', 'cod': 200}"
